586 2484 85 2366 2010 2 0 545894
587 2492 77 2367 2014 2 0 547411
588 2504 81 2369 2037 2 0 559845
589 2486 87 2371 2008 2 0 545739
590 2475 88 2372 1988 2 0 537090
591 2508 85 2372 2048 2 0 564514
592 2524 80 2372 2076 2 0 575842
593 2487 90 2373 2009 2 0 547412
594 2478 81 2377 1986 2 0 536756
595 2490 75 2378 2021 2 0 552527
596 2544 80 2379 2112 2 0 590861
597 2535 82 2379 2094 2 0 584090
598 2525 77 2380 2074 2 0 574319
599 2516 83 2384 2061 2 0 567026
600 2486 83 2384 2024 2 0 550845
601 2494 91 2385 2028 2 0 552859
602 2482 87 2387 2015 2 0 548335
603 2509 81 2388 2054 2 0 563914
604 2508 89 2388 2051 2 0 563135
605 2475 90 2389 1993 2 0 539804
606 2511 85 2391 2057 2 0 568067
607 2522 80 2392 2064 2 0 569036
608 2490 82 2393 2028 2 0 553926
609 2544 88 2396 2110 2 0 588329
610 2519 81 2398 2068 2 0 568252
611 2510 81 2400 2050 2 0 561071
612 2513 83 2402 2059 2 0 567568
613 2529 72 2406 2092 2 0 581837
614 2520 84 2408 2065 2 0 572286
615 2522 80 2411 2070 2 0 573367
616 2538 88 2412 2103 2 0 586579
617 2517 88 2415 2061 2 0 569679
618 2498 76 2416 2024 2 0 552546
619 2510 78 2418 2053 2 0 562057
620 2476 86 2421 1998 2 0 543866
621 2526 81 2421 2081 2 0 580604
622 2498 79 2423 2041 2 0 562303
623 2495 83 2423 2032 2 0 556046
624 2519 80 2424 2062 2 0 568309
625 2482 80 2425 2010 2 0 546206
626 2498 76 2428 2031 2 0 556323
627 2564 83 2429 2152 2 0 608968
628 2528 92 2430 2084 2 0 578842
629 2531 90 2434 2094 2 0 583836
630 2501 83 2437 2031 2 0 554567
631 2488 89 2439 2010 2 0 545269
632 2522 81 2439 2070 2 0 573917
633 2518 81 2440 2058 2 0 569172
634 2496 87 2442 2020 2 0 551360
635 2479 92 2442 2004 2 0 545512
636 2497 81 2443 2036 2 0 559812
637 2517 82 2443 2061 2 0 570942
638 2498 78 2443 2039 2 0 560437
639 2559 74 2443 2139 2 0 602490
640 2538 68 2444 2103 2 0 586708
641 2507 81 2445 2046 2 0 561626
642 2486 83 2447 2017 2 0 551749
643 2491 82 2448 2028 2 0 553269
644 2482 82 2451 2003 2 0 543082
645 2504 88 2454 2050 2 0 564217
646 2503 81 2456 2044 2 0 562443
647 2522 74 2457 2074 2 0 575222
648 2527 76 2457 2084 2 0 578814
649 2504 83 2457 2039 2 0 558332
650 2504 71 2457 2041 2 0 559996
651 2481 82 2460 1999 2 0 542660
652 2523 72 2460 2082 2 0 577790
653 2517 75 2463 2074 2 0 574505
654 2542 78 2464 2110 2 0 591582
655 2523 85 2466 2074 2 0 577019
656 2523 84 2466 2069 2 0 571726
657 2471 71 2466 1987 2 0 536525
658 2508 76 2468 2047 2 0 561851
659 2519 74 2470 2078 2 0 575420
660 2519 83 2471 2067 2 0 570785
661 2484 91 2471 2011 2 0 545313
662 2541 74 2473 2115 2 0 590588
663 2536 79 2473 2094 2 0 580525
664 2518 91 2473 2059 2 0 565252
665 2515 85 2475 2052 2 0 560961
666 2476 85 2478 1996 2 0 538253
667 2500 80 2478 2035 2 0 557727
668 2550 82 2481 2120 2 0 594171
669 2494 80 2483 2032 2 0 557935
670 2467 81 2487 1979 2 0 535234
671 2557 82 2488 2131 2 0 599209
672 2494 90 2489 2025 2 0 553921
673 2520 90 2489 2072 2 0 575444
674 2511 85 2491 2052 2 0 565621
675 2499 78 2493 2042 2 0 560319
676 2516 68 2493 2062 2 0 570238
677 2539 66 2495 2106 2 0 586940
678 2452 76 2496 1962 2 0 524803
679 2491 73 2497 2015 2 0 545978
680 2537 86 2499 2110 2 0 592041
681 2524 84 2501 2086 2 0 578033
682 2515 79 2502 2065 2 0 567281
683 2510 83 2503 2050 2 0 562183
684 2500 82 2506 2037 2 0 557832
685 2483 93 2510 2006 2 0 545141
686 2543 80 2512 2108 2 0 587122
687 2527 80 2512 2077 2 0 576469
688 2516 87 2515 2055 2 0 566533
689 2516 88 2516 2062 2 0 570073
690 2510 91 2516 2048 2 0 563678
691 2518 84 2518 2066 2 0 571533
692 2495 79 2518 2024 2 0 552597
693 2470 83 2521 1983 2 0 534740
694 2515 88 2524 2060 2 0 566778
695 2536 91 2525 2101 2 0 585690
696 2521 83 2527 2069 2 0 571695
697 2486 84 2529 2012 2 0 545463
698 2501 84 2531 2030 2 0 553231
699 2517 75 2531 2065 2 0 569687
700 2540 76 2532 2109 2 0 589829
701 2455 87 2534 1957 2 0 521968
702 2502 86 2536 2044 2 0 562140
703 2482 80 2537 2000 2 0 543359
704 2492 84 2539 2016 2 0 550237
